"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"11384","","히피스베이글","3080000","강북구","121","제과점영업","12102","카페","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.650087","127.01366","02-906-6778","","","서울특별시 강북구 삼양로 528","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","블루베리 비건 베이글(비건) 뉴욕 어니언칩 비건 베이글(비건) 흑임자 비건 베이글(비건) 밤콩 비건 베이글(비건) 말차 비건 베이글(비건) 통밀 무화과 베이글(비건) 히피 플레인 비건 베이글(비건)","","N"
"11359","","롯데리아 (상일동)","3240000","강동구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.55018","127.17273","02-441-3888","","","서울특별시 강동구 상일로 33","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11371","","롯데리아 (암사역)","3240000","강동구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.55168","127.128428","02-426-4800","","","서울특별시 강동구 올림픽로 792","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11370","","롯데리아 (천호역)","3240000","강동구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.539856","127.12411","02-488-7165","","","서울특별시 강동구 올림픽로 654 삼영빌딩","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11363","","본죽 (강일지구)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5658979","127.1735445","02-481-6245","","","서울특별시 강동구 아리수로93길 33","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11358","","본죽 (암사역)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5496511","127.1283144","02-427-6288","","","서울특별시 강동구 상암로 44","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11377","","고모네원조콩탕북어찜","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.529668","127.135948","02-485-4675","","","서울특별시 강동구 풍성로57길 13","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","콩비지(페스코) 청국장(페스코) 콩국수(비건) 온콩국수(비건) 녹두전(비건) 콩탕(비건) 모두부(비건)","","N"
"11357","","본죽앤비빔밥cafe (굽은다리역)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5466315","127.1441958","02-442-6233","","","서울특별시 강동구 상암로 195","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 동지팥죽(비건) 단호박죽(비건) 녹두죽(비건)","","N"
"11374","","본죽 (천호로데오)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5378919","127.1269582","02-488-6288","","","서울특별시 강동구 천호대로 1033","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11372","","본죽앤비빔밥cafe (둔촌보훈병원)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5294493","127.1433454","02-478-6288","","","서울특별시 강동구 진황도로 189","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 동지팥죽(비건) 단호박죽(비건) 녹두죽(비건)","","N"
"11368","","본죽 (길동시장)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5383561","127.1414402","02-474-6233","","","서울특별시 강동구 양재대로116길 20","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11351","","닥터비건","3220000","강남구","104","휴게음식점","10418","카페","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.521915","127.044619","02-543-2030","","","서울특별시 강남구 도산대로68길 25","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","6미 샌드위치(비건) 생과일주스(비건) 과일에이드(비건)","","N"
"11360","","롯데리아 (길동)","3240000","강동구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.53451","127.1362","02-475-6084","","","서울특별시 강동구 성내2동 244-3","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11350","","본죽 (세곡)","3220000","강남구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.46679","127.100777","02-451-6288","","","서울특별시 강남구 헌릉로569길 9","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11378","","본죽 (미아역)","3080000","강북구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6244448","127.0272578","02-983-6288","","","서울특별시 강북구 도봉로 174","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11349","","롯데리아 (세곡)","3220000","강남구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.46576","127.101241","02-459-9999","","","서울특별시 강남구 헌릉로 569","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11362","","본죽 (강동성심병원)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5372339","127.1347732","02-471-2973","","","서울특별시 강동구 성안로 155","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11361","","본죽 (강동구청)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5304102","127.1212046","02-470-6288","","","서울특별시 강동구 성내로 4","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11366","","본죽 (둔촌동)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5242018","127.1344448","02-472-8988","","","서울특별시 강동구 양재대로 1319","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11369","","롯데리아 (강동구청DT)","3240000","강동구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.531332","127.121249","02-483-1241","","","서울특별시 강동구 올림픽로 556 코알라주유소","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11355","","롯데리아 (고덕역)","3240000","강동구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.553304","127.154797","0507-1446-9907","","","서울특별시 강동구 동남로73길 26 고덕복합빌딩","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11380","","본죽 (삼양사거리)","3080000","강북구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6188785","127.0210513","02-980-6233","","","서울특별시 강북구 삼양로 167","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11381","","본죽 (우이사거리)","3080000","강북구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6412564","127.0166387","02-990-6282","","","서울특별시 강북구 삼양로 423","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11324","","로봇김밥 (강남역)","3220000","강남구","104","휴게음식점","10417","분식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.498629","127.028068","02-3452-9993","","","서울특별시 강남구 테헤란로 101","","2021-12-23 13:28:13.0","2021-12-23 13:28:13.0","포레스트 김밥(비건) 로봇건강한줄(오보비건가능) 크림치즈포레스트(락토) 몸에좋은아몬드호두멸치크림치즈김밥(페스코) 연어포레스트김밥(페스코) 연어크림치즈김밥(페스코) 매콩쫄면(오보비건가능)","","N"
"11300","","본죽 (개포동)","3220000","강남구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.4832251","127.0602068","02-3462-6233","","","서울특별시 강남구 선릉로 40","","2021-12-23 13:28:13.0","2021-12-23 13:28:13.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11316","","더드림 (본점)","3220000","강남구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.500929","127.042134","02-567-4323","","","서울특별시 강남구 언주로85길 13","","2021-12-23 13:28:13.0","2021-12-23 13:28:13.0","강된장 비빔밥(비건)","","N"
"11339","","걸신맛집","3220000","강남구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.496724","127.031306","02-566-9285","","","서울특별시 강남구 테헤란로6길 29","","2021-12-23 13:28:13.0","2021-12-23 13:28:13.0","감자채전(오보) 부추전(오보) 고추장더덕구이(비건) 들기름부침두부(비건) 강된장보리밥(페스코비건가능) 새싹비빔밥(페스코비건가능)","","N"
